65.255.240.0,66.6.47.255,US
66.6.48.0,66.6.63.255,CA
66.6.64.0,66.7.63.255,US
66.7.64.0,66.7.95.255,CA
66.7.96.0,66.7.175.255,US
66.7.176.0,66.7.176.255,NL
66.7.177.0,66.7.181.23,US
66.7.181.24,66.7.181.255,CA
66.7.182.0,66.7.211.240,US
66.7.211.241,66.7.211.241,IN
66.7.211.242,66.7.214.58,US
66.7.214.59,66.7.214.59,CA
66.7.214.60,66.7.217.59,US
66.7.217.60,66.7.217.63,IN
66.7.217.64,66.7.222.55,US
66.7.222.56,66.7.222.175,LK
66.7.222.176,66.7.255.255,US
66.8.0.0,66.8.127.255,ZA
66.8.128.0,66.9.49.255,US
66.9.50.0,66.9.53.255,GB
66.9.54.0,66.9.90.255,US
66.9.91.0,66.9.91.255,GB
66.9.92.0,66.9.159.255,US
66.9.160.0,66.9.161.255,GB
66.9.162.0,66.9.193.255,US
66.9.194.0,66.9.197.255,GB
66.9.198.0,66.9.240.255,US
66.9.241.0,66.9.241.255,GB
66.9.242.0,66.11.31.255,US
66.11.32.0,66.11.47.255,CA
66.11.48.0,66.11.63.255,US
66.11.64.0,66.11.95.255,CA
66.11.96.0,66.11.143.255,US
66.11.144.0,66.11.148.47,CA
66.11.148.48,66.11.148.255,GB
66.11.149.0,66.11.152.63,CA
66.11.152.64,66.11.152.255,GB
66.11.153.0,66.11.154.3,CA
66.11.154.4,66.11.154.255,US
66.11.155.0,66.11.156.111,CA
66.11.156.112,66.11.156.255,US
66.11.157.0,66.11.158.207,CA
66.11.158.208,66.11.158.223,GB
66.11.158.224,66.11.191.255,CA
66.11.192.0,66.17.156.255,US
66.17.157.0,66.17.157.255,NL
66.17.158.0,66.17.238.255,US
66.17.239.0,66.17.239.255,NL
66.17.240.0,66.18.63.255,US
66.18.64.0,66.18.95.255,ZA
66.18.96.0,66.18.191.255,US
66.18.192.0,66.18.255.255,CA
66.19.0.0,66.22.28.255,US
66.22.29.0,66.22.29.255,BR
66.22.30.0,66.22.31.255,US
66.22.32.0,66.22.32.255,DE
66.22.33.0,66.22.95.255,US
66.22.96.0,66.22.96.255,GB
66.22.97.0,66.22.109.255,US
66.22.110.0,66.22.111.255,IL
66.22.112.0,66.23.210.255,US
66.23.211.0,66.23.211.255,AU
66.23.212.0,66.23.218.255,US
66.23.219.0,66.23.219.255,GB
66.23.220.0,66.23.246.255,US
66.23.247.0,66.23.247.255,GB
66.23.248.0,66.28.1.2,US
66.28.1.3,66.28.1.255,CA
66.28.2.0,66.28.3.87,US
66.28.3.88,66.28.3.255,DE
66.28.4.0,66.28.5.107,US
66.28.5.108,66.28.5.255,CA
66.28.6.0,66.28.7.11,US
66.28.7.12,66.28.7.255,RS
66.28.8.0,66.28.12.255,US
66.28.13.0,66.28.13.255,AU
66.28.14.0,66.28.22.221,US
66.28.22.222,66.28.22.255,CA
66.28.23.0,66.28.64.27,US
66.28.64.28,66.28.64.255,CA
66.28.65.0,66.28.66.51,US
66.28.66.52,66.28.66.255,CA
66.28.67.0,66.29.218.171,US
66.29.218.172,66.29.218.217,CA
66.29.218.218,66.35.208.39,US
66.35.208.40,66.35.208.255,DE
66.35.209.0,66.36.127.255,US
66.36.128.0,66.36.159.255,CA
66.36.160.0,66.36.192.15,US
66.36.192.16,66.36.192.95,BR
